GoogleCountry,Ecosystem,GoogleCity,Region,flag
Slovakia,Bratislava,Malacky,Europe,1
Slovakia,Bratislava,Vinohrady nad Váhom,Europe,-2
Slovakia,Bratislava,Bratislava,Europe,1
Slovakia,Bratislava,Rovinka,Europe,-2
Slovakia,Bratislava,Borovce,Europe,-2
Slovakia,Bratislava,Mojzesovo,Europe,-2
Slovakia,Bratislava,Ružindol,Europe,-2
Slovakia,Bratislava,Old Town,Europe,-2
Slovakia,Bratislava,Nitra,Europe,1
Slovakia,Bratislava,Leopoldov,Europe,-2
Slovakia,Bratislava,Nov Zmky,Europe,-2
Slovakia,Bratislava,Nov Mesto nad Vhom,Europe,-2
Slovakia,Bratislava,Star Mesto,Europe,-2
Slovakia,Bratislava,Senec,Europe,-2
Slovakia,Bratislava,Mostov,Europe,-2
Slovakia,Bratislava,Slovenská Nová Ves,Europe,-2
Slovakia,Bratislava,Beckov,Europe,-2
Slovakia,Bratislava,Galanta,Europe,-2
Slovakia,Bratislava,Ivanka pri Nitre,Europe,-2
Slovakia,Bratislava,Sobotište,Europe,-2
Slovakia,Bratislava,Šala,Europe,-2
Slovakia,Bratislava,Kolárovo,Europe,-2
Slovakia,Bratislava,Pieštany,Europe,-2
Slovakia,Bratislava,Dunajsk Streda,Europe,-2
Slovakia,Bratislava,Malinovo,Europe,-2
Slovakia,Bratislava,Šamorn,Europe,-2
Slovakia,Bratislava,Myjava,Europe,-2
Slovenia,Ljubljana,Portorož,Europe,-2
Slovenia,Ljubljana,Kozina,Europe,-2
Slovenia,Ljubljana,Globel,Europe,-2
Slovenia,Ljubljana,Vodice,Europe,-2
Slovenia,Ljubljana,Begunje na Gorenjskem,Europe,-2
Slovenia,Ljubljana,Idrija,Europe,-2
Slovenia,Ljubljana,Radovljica,Europe,-2
Slovenia,Ljubljana,Laško,Europe,-2
Slovenia,Ljubljana,Poljane nad Škofjo Loko,Europe,-2
Slovenia,Ljubljana,Mirna,Europe,-2
Slovenia,Ljubljana,Koper,Europe,1
Slovenia,Ljubljana,Rakek,Europe,-2
Slovenia,Ljubljana,Cerknica,Europe,-2
Slovenia,Ljubljana,Horjul,Europe,-2
Slovenia,Ljubljana,Žalec,Europe,1
Slovenia,Ljubljana,Solkan,Europe,-2
Slovenia,Ljubljana,Brežice,Europe,-2
Slovenia,Ljubljana,Mengeš,Europe,-2
Slovenia,Ljubljana,Dolenjske Toplice,Europe,-2
Slovenia,Ljubljana,Vace,Europe,-2
Slovenia,Ljubljana,Trebnje,Europe,-2
Slovenia,Ljubljana,Šencur,Europe,-2
Slovenia,Ljubljana,Zagorje ob Savi,Europe,-2
Slovenia,Ljubljana,Izlake,Europe,-2
Slovenia,Ljubljana,Boštanj,Europe,-2
Slovenia,Ljubljana,Municipality of Ivancna Gorica,Europe,-2
Slovenia,Ljubljana,Kocevska Reka,Europe,-2
Slovenia,Ljubljana,Zgornje Gorje,Europe,-2
Slovenia,Ljubljana,Ljubno ob Savinji,Europe,-2
Slovenia,Ljubljana,Vipava,Europe,-2
Slovenia,Ljubljana,Ljubljana,Europe,1
Slovenia,Ljubljana,Jesenice,Europe,1
Slovenia,Ljubljana,Krško,Europe,-2
Slovenia,Ljubljana,Slovenj Gradec,Europe,-2
Slovenia,Ljubljana,Škofja Loka,Europe,-2
Slovenia,Ljubljana,Komenda,Europe,-2
Slovenia,Ljubljana,Hrpelje,Europe,-2
Slovenia,Ljubljana,Hruševje,Europe,-2
Slovenia,Ljubljana,Brezovica pri Ljubljani,Europe,-2
Slovenia,Ljubljana,Ajdovšcina,Europe,-2
Slovenia,Ljubljana,Šentjur,Europe,-2
Slovenia,Ljubljana,Slovenska Bistrica,Europe,-2
Slovenia,Ljubljana,Kranj,Europe,1
Slovenia,Ljubljana,Zrece,Europe,-2
Slovenia,Ljubljana,Ratece,Europe,-2
Slovenia,Ljubljana,Šempeter pri Gorici,Europe,-2
Slovenia,Ljubljana,Koroška Bela,Europe,-2
Slovenia,Ljubljana,Fram,Europe,-2
Slovenia,Ljubljana,Novo mesto,Europe,1
Slovenia,Ljubljana,Materija,Europe,-2
Slovenia,Ljubljana,Žiri,Europe,-2
Slovenia,Ljubljana,Logatec,Europe,-2
Slovenia,Ljubljana,Sežana,Europe,-2
Slovenia,Ljubljana,Radomlje,Europe,-2
Slovenia,Ljubljana,Miren,Europe,-2
Slovenia,Ljubljana,Moravce,Europe,-2
Slovenia,Ljubljana,Trbovlje,Europe,-2
Slovenia,Ljubljana,Kamnik,Europe,-2
Slovenia,Ljubljana,Hrvatini,Europe,-2
Slovenia,Ljubljana,Petrovce,Europe,-2
Slovenia,Ljubljana,Vuhred,Europe,-2
Slovenia,Ljubljana,Sevnica,Europe,-2
Slovenia,Ljubljana,Naklo,Europe,-2
Slovenia,Ljubljana,Tolmin,Europe,-2
Slovenia,Ljubljana,Celje,Europe,1
Slovenia,Ljubljana,Ankaran,Europe,-2
Slovenia,Ljubljana,Nova Gorica,Europe,1
Slovenia,Ljubljana,Piran,Europe,1
Slovenia,Ljubljana,Postojna,Europe,-2
Slovenia,Ljubljana,Rogaška Slatina,Europe,-2
Slovenia,Ljubljana,Savina,Europe,-2
Slovenia,Ljubljana,Velenje,Europe,1
Slovenia,Ljubljana,Dramlje,Europe,-2
Slovenia,Ljubljana,Slovenske Konjice,Europe,1
Slovenia,Ljubljana,Braslovce,Europe,-2
Slovenia,Ljubljana,Grosuplje,Europe,-2
Slovenia,Ljubljana,Dekani,Europe,-2
Slovenia,Ljubljana,Litija,Europe,-2
Slovenia,Ljubljana,Metlika,Europe,-2
Slovenia,Ljubljana,Železniki,Europe,-2
Slovenia,Ljubljana,Senovo,Europe,-2
Slovenia,Ljubljana,Bled,Europe,-2
Slovenia,Ljubljana,Šmarješke Toplice,Europe,-2
Slovenia,Ljubljana,Col,Europe,1
Slovenia,Ljubljana,Šentjernej,Europe,-2
Slovenia,Ljubljana,Sodražica,Europe,-2
Slovenia,Ljubljana,Domžale,Europe,-2
Slovenia,Ljubljana,Vrhnika,Europe,1
Slovenia,Ljubljana,Veliko Ubeljsko,Europe,-2
South Africa,Johannesburg,Richmond,Africa,1
South Africa,Cape Town,Bergvliet,Africa,-2
South Africa,Johannesburg,Midrand,Africa,1
South Africa,Durban,Kloof,Africa,-2
South Africa,Cape Town,Gouda,Africa,1
South Africa,Johannesburg,Modderfontein,Africa,-2
South Africa,Cape Town,Cape Town,Africa,1
South Africa,Durban,Dolphin Coast,Africa,-2
South Africa,Cape Town,Maitland,Africa,1
South Africa,Durban,Durban North,Africa,-2
South Africa,Cape Town,Wellington,Africa,-1
South Africa,Cape Town,Claremont,Africa,1
South Africa,Johannesburg,Boksburg East,Africa,-2
South Africa,Cape Town,Mowbray,Africa,1
South Africa,Johannesburg,Germiston,Africa,-2
South Africa,Johannesburg,Hyde Park,Africa,1
South Africa,Johannesburg,Johannesburg,Africa,1
South Africa,Cape Town,Hermanus,Africa,1
South Africa,Pretoria,Silverton,Africa,1
South Africa,Johannesburg,Lanseria,Africa,-2
South Africa,Johannesburg,Kempton Park,Africa,1
South Africa,Johannesburg,Vorna Valley,Africa,-2
South Africa,Johannesburg,Selby South,Africa,-2
South Africa,Johannesburg,North Riding,Africa,-2
South Africa,Johannesburg,Brakpan,Africa,-2
South Africa,Durban,Mandini,Africa,-2
South Africa,Johannesburg,Woodmead,Africa,-2
South Africa,Cape Town,Kommetjie,Africa,-2
South Africa,Pretoria,Randjespark,Africa,-2
South Africa,Cape Town,Matroosfontein,Africa,-2
South Africa,Cape Town,Muizenberg,Africa,-2
South Africa,Johannesburg,Paulshof,Africa,-2
South Africa,Cape Town,Bellville,Africa,-2
South Africa,Durban,Inanda,Africa,-2
South Africa,Johannesburg,Marlboro,Africa,1
South Africa,Cape Town,Sea Point,Africa,-2
South Africa,Pretoria,Lynnwood Manor,Africa,-2
South Africa,Cape Town,Paarl,Africa,-2
South Africa,Johannesburg,Nigel,Africa,-2
South Africa,Durban,Umhlanga,Africa,-2
South Africa,Johannesburg,Greenstone Hill,Africa,-2
South Africa,Cape Town,Rondebosch,Africa,-2
South Africa,Johannesburg,Allen's Nek,Africa,-2
South Africa,Johannesburg,Springs,Africa,1
South Africa,Cape Town,Atlantis,Africa,1
South Africa,Cape Town,Noordhoek,Africa,-2
South Africa,Johannesburg,Fairland,Africa,-2
South Africa,Johannesburg,Sandton,Africa,1
South Africa,Durban,Umlazi,Africa,-2
South Africa,Cape Town,Fish Hoek,Africa,-2
South Africa,Johannesburg,Bedfordview,Africa,-2
South Africa,Pretoria,Irene,Africa,-2
South Africa,Johannesburg,Westonaria,Africa,-2
South Africa,Johannesburg,Vanderbijlpark,Africa,-2
South Africa,Durban,Durban,Africa,1
South Africa,Johannesburg,Glenvista,Africa,-2
South Africa,Pretoria,Centurion,Africa,1
South Africa,Cape Town,Victoria & Alfred Waterfront,Africa,-2
South Africa,Johannesburg,Kwa-Thema,Africa,-2
South Africa,Pretoria,Rustenburg,Africa,-2
South Africa,Cape Town,Milnerton Rural,Africa,-2
South Africa,Cape Town,Salt River,Africa,-2
South Africa,Johannesburg,Rosebank,Africa,-2
South Africa,Cape Town,Kraaifontein,Africa,-2
South Africa,Johannesburg,Meyerton,Africa,-2
South Africa,Cape Town,Century City,Africa,-2
South Africa,Cape Town,Woodstock,Africa,1
South Africa,Johannesburg,Linden,Africa,1
South Africa,Johannesburg,Bryanston,Africa,1
South Africa,Cape Town,Stellenbosch,Africa,1
South Africa,Cape Town,Green Point,Africa,-2
South Africa,Johannesburg,Parys,Africa,-2
South Africa,Johannesburg,Fochville,Africa,-2
South Africa,Johannesburg,Sandown,Africa,-2
South Africa,Cape Town,Table View,Africa,-2
South Africa,Johannesburg,Krugersdorp,Africa,-2
South Africa,Durban,Umhlanga Ridge,Africa,-2
South Africa,Durban,KwaNdengezi,Africa,-2
South Africa,Durban,Mount Edgecombe,Africa,-2
South Africa,Durban,Pietermaritzburg,Africa,-2
South Africa,Johannesburg,Parktown,Africa,-2
South Africa,Pretoria,Hazelwood,Africa,-2
South Africa,Johannesburg,Sandhurst,Africa,1
South Africa,Johannesburg,Wendywood,Africa,-2
South Africa,Pretoria,Doringkloof,Africa,-2
South Africa,Johannesburg,Craighall Park,Africa,-2
South Africa,Pretoria,Brits,Africa,-2
South Africa,Durban,Howick,Africa,-2
South Africa,Cape Town,Somerset West,Africa,1
South Africa,Cape Town,Strand,Africa,1
South Africa,Johannesburg,Wynberg,Africa,-2
South Africa,Durban,Westville,Africa,-2
South Africa,Cape Town,Observatory,Africa,1
South Africa,Cape Town,Tokai,Africa,-2
South Africa,Cape Town,Foreshore,Africa,-2
South Africa,Cape Town,Bloubergrant,Africa,-2
South Africa,Johannesburg,Benoni,Africa,-2
South Africa,Johannesburg,Rivonia,Africa,-2
South Africa,Pretoria,Pretoria,Africa,1
South Africa,Cape Town,Durbanville,Africa,-2
South Africa,Durban,Bluff,Africa,1
South Africa,Johannesburg,Vereeniging,Africa,-2
South Africa,Pretoria,Rust de Winter,Africa,-2
South Africa,Johannesburg,Senderwood,Africa,-2
South Africa,Cape Town,Newlands,Africa,-2
South Africa,Johannesburg,Roodepoort,Africa,1
South Africa,Johannesburg,Meyersdal,Africa,-2
South Africa,Johannesburg,Edenvale,Africa,-2
South Africa,Johannesburg,Helderkruin,Africa,-2
South Africa,Johannesburg,Ruimsig,Africa,-2
South Africa,Johannesburg,Fourways,Africa,-2
South Africa,Johannesburg,Dainfern,Africa,-2
South Africa,Johannesburg,Dunkeld West,Africa,-2
South Africa,Johannesburg,Kensington,Africa,1
South Africa,Cape Town,Mamre,Africa,-2
South Africa,Johannesburg,Strathavon Ext 11,Africa,-2
South Africa,Johannesburg,Craighall,Africa,-2
South Africa,Durban,Verulam,Africa,-2
South Africa,Johannesburg,Sunninghill,Africa,-2
South Africa,Johannesburg,Tembisa,Africa,-2
South Africa,Johannesburg,Randburg,Africa,1
South Africa,Johannesburg,Melrose Estate,Africa,-2
South Africa,Cape Town,Cape Town City Centre,Africa,-2
South Africa,Cape Town,Milnerton,Africa,-2
South Africa,Cape Town,Brackenfell,Africa,-2
South Africa,Johannesburg,Parkview,Africa,-2
South Africa,Pretoria,Pyramid,Africa,-2
South Africa,Johannesburg,Houghton Estate,Africa,-2
South Africa,Pretoria,Bronkhorstspruit,Africa,-2
South Africa,Cape Town,V & A Waterfront,Africa,-2
South Africa,Cape Town,Parow Industrial,Africa,-2
South Africa,Durban,Zimbali,Africa,-2
South Africa,Johannesburg,Driefontein 87-Ir,Africa,-2
South Africa,Cape Town,Die Boord,Africa,-2
South Africa,Johannesburg,Honeydew,Africa,-2
South Africa,Johannesburg,Illovo,Africa,-2
South Africa,Johannesburg,Strathavon,Africa,-2
South Africa,Johannesburg,Blackheath,Africa,-2
South Africa,Durban,Mawothi,Africa,-2
South Africa,Johannesburg,Elandsfontein,Africa,-2
South Africa,Durban,New Germany,Africa,1
South Africa,Johannesburg,Chartwell,Africa,-2
South Africa,Pretoria,Brooklyn,Africa,-1
South Africa,Pretoria,Eldoraigne,Africa,-2
South Africa,Durban,Avoca,Africa,-2
South Africa,Durban,Pinetown,Africa,-2
South Africa,Johannesburg,Boksburg,Africa,-2
South Africa,Cape Town,Riebeeck West,Africa,-2
South Africa,Cape Town,Caledon,Africa,1
South Africa,Johannesburg,Soweto,Africa,1
South Africa,Johannesburg,Randfontein,Africa,-2
South Africa,Johannesburg,Bromhof,Africa,-2
South Africa,Durban,Mpumalanga,Africa,-2
South Korea,Busan,Busan,Asia,1
South Korea,Busan,Ulsan,Asia,1
South Korea,Seoul,Yongsan-g,,-2
South Korea,Seoul,Yongin-si,,1
South Korea,Seoul,Yesan-gun,,-2
South Korea,Seoul,Yeonsu-g,,-2
South Korea,Seoul,Yeongdeungpo-g,,-2
South Korea,Seoul,Yeoncheon-gun,,-2
South Korea,Seoul,Yeoksam-dong,,-2
South Korea,Seoul,Wonju-si,,-2
South Korea,Seoul,Uiwang-si,,-2
South Korea,Seoul,Uijeongbu-si,,-2
South Korea,Seoul,Suwon-si,,1
South Korea,Seoul,Songpa-dong,,-2
South Korea,Seoul,Sinsa-dong,,-2
South Korea,Seoul,Siheung-si,,1
South Korea,Seoul,Seoul,,1
South Korea,Seoul,Seosan-si,,-2
South Korea,Seoul,Seongnam-si,,1
South Korea,Seoul,Seongdong-g,,-2
South Korea,Seoul,Seocho-g,,-2
South Korea,Seoul,Sangam-dong,,-2
South Korea,Seoul,Pyeongtaek-si,,1
South Korea,Seoul,Pocheon-si,,-2
South Korea,Seoul,Paju-si,,-2
South Korea,Seoul,Osan-si,,-2
South Korea,Seoul,Nonhyeon-dong,,-2
South Korea,Seoul,Namyangju-si,,-2
South Korea,Seoul,Namsangongwon-gil,,-2
South Korea,Seoul,Mapo-g,,-2
South Korea,Seoul,Mapo-dong,,-2
South Korea,Seoul,Jongno-g,,-2
South Korea,Seoul,Jeokseon-dong,,-2
South Korea,Seoul,Incheon,,1
South Korea,Seoul,Ilsandong-g,,-2
South Korea,Seoul,Hwaseong-si,,-2
South Korea,Seoul,Hwacheon-gun,,-2
South Korea,Seoul,Hongcheon-gun,,-2
South Korea,Seoul,Gwangmyeong-si,,-2
South Korea,Seoul,Gwangju-si,,-2
South Korea,Seoul,Gwangjin-g,,-2
South Korea,Seoul,Gwacheon-si,,-2
South Korea,Seoul,Gunpo-si,,-2
South Korea,Seoul,Gumi-dong,,-2
South Korea,Seoul,Goyang-si,,1
South Korea,Seoul,Gojan-dong,,-2
South Korea,Seoul,Gimpo-si,,-2
South Korea,Seoul,Giheung-g,,-2
South Korea,Seoul,Geumcheon-g,,-2
South Korea,Seoul,Gasan-dong,,-2
South Korea,Seoul,Gangnam-g,,-2
South Korea,Seoul,Donggyo-dong,,-2
South Korea,Seoul,Dongan-g,,-2
South Korea,Seoul,Dangjin-si,,-2
South Korea,Seoul,Daechi-dong,,-2
South Korea,Seoul,Chuncheon-si,,-2
South Korea,Seoul,Cheorwon-gun,,-2
South Korea,Seoul,Cheongpa-ro,,-2
South Korea,Seoul,Cheonan-si,,-2
South Korea,Seoul,Bupyeong-g,,-2
South Korea,Seoul,Bundang-g,,-2
South Korea,Seoul,Bundang-dong,,1
South Korea,Seoul,Bucheon-si,,1
South Korea,Seoul,Asan-si,,-2
South Korea,Seoul,Anyang-si,,-1
South Korea,Seoul,Anyang,,1
South Korea,Seoul,Anseong-si,,-2
South Korea,Seoul,Anseong,,-2
South Korea,Seoul,Ansan-si,,-2
Spain,Barcelona,Manresa,Europe,1
Spain,Barcelona,Barcelona,Europe,1
Spain,Madrid,Madrid,Europe,1
Spain,Barcelona,Anglès,Europe,1
Spain,Barcelona,Badalona,Europe,1
Spain,Barcelona,Banyoles,Europe,1
Spain,Barcelona,Bellaterra,Europe,1
Spain,Barcelona,Castelldefels,Europe,1
Spain,Barcelona,Girona,Europe,1
Spain,Barcelona,Granollers,Europe,1
Spain,Barcelona,L'Hospitalet de Llobregat,Europe,1
Spain,Barcelona,La Garriga,Europe,1
Spain,Barcelona,Mataró,Europe,1
Spain,Barcelona,Montcada i Reixac,Europe,1
Spain,Barcelona,Olot,Europe,1
Spain,Barcelona,Ripollet,Europe,1
Spain,Barcelona,Rubí,Europe,1
Spain,Barcelona,Sabadell,Europe,1
Spain,Barcelona,Salt,Europe,-1
Spain,Barcelona,Sitges,Europe,1
Spain,Barcelona,Tarragona,Europe,1
Spain,Barcelona,Terrassa,Europe,1
Spain,Barcelona,Vilafranca del Penedès,Europe,1
Spain,Barcelona,Vilanova i la Geltrú,Europe,1
Spain,Valencia,Ontinyent,Europe,1
Spain,Las Palmas,San Cristóbal de La Laguna,Europe,1
Spain,Valencia,Navarrés,Europe,-2
Spain,Valencia,Borriana,Europe,-2
Spain,Valencia,Teulada,Europe,-2
Spain,Valencia,Alcoi,Europe,1
Spain,Valencia,Nàquera,Europe,-2
Spain,Valencia,La Pobla del Duc,Europe,-2
Spain,Valencia,Agullent,Europe,-2
Spain,Valencia,Villarreal,Europe,-2
Spain,Valencia,Godella,Europe,-2
Spain,Las Palmas,Los Palmitos,Europe,-2
Spain,Valencia,Massanassa,Europe,-2
Spain,Valencia,Valencia,Europe,1
Spain,Valencia,Vall d'Alba,Europe,-2
Spain,Valencia,Torrent,Europe,-2
Spain,Las Palmas,Santa Cruz de Tenerife,Europe,1
Spain,Valencia,L'Eliana,Europe,-2
Spain,Valencia,Montaverner,Europe,-2
Spain,Valencia,Alzira,Europe,-2
Spain,Valencia,L'Olleria,Europe,-2
Spain,Las Palmas,"Arucas, Las Palmas",Europe,-2
Spain,Las Palmas,Playa del Inglés,Europe,-2
Spain,Valencia,Picassent,Europe,1
Spain,Las Palmas,Telde,Europe,-2
Spain,Valencia,Castellón de la Plana,Europe,1
Spain,Valencia,Ondara,Europe,-2
Spain,Valencia,Llanera de Ranes,Europe,-2
Spain,Valencia,Calles,Europe,-2
Spain,Valencia,Cullera,Europe,-2
Spain,Valencia,La Pobla de Vallbona,Europe,-2
Spain,Valencia,Sagunto,Europe,-2
Spain,Las Palmas,Las Palmas de Gran Canaria,Europe,1
Spain,Valencia,Onda,Europe,1
Spain,Valencia,Albaida,Europe,-2
Spain,Valencia,Barony of Polop,Europe,-2
Spain,Valencia,Xàtiva,Europe,1
Spain,Valencia,Canet d'en Berenguer,Europe,-2
Spain,Valencia,L'Alcora,Europe,-2
Spain,Valencia,Burjassot,Europe,-2
Spain,Valencia,Utiel,Europe,-2
Spain,Valencia,Vila-real,Europe,1
Spain,Valencia,Ador,Europe,-2
Spain,Valencia,Tavernes Blanques,Europe,-2
Spain,Valencia,Rafelbunyol,Europe,-2
Spain,Valencia,Altea la Vella,Europe,-2
Spain,Valencia,Montroi,Europe,-2
Spain,Valencia,El Grao de Castelln,Europe,-2
Spain,Valencia,Massalfassar,Europe,-2
Spain,Valencia,Almoines,Europe,-2
Spain,Valencia,Manises,Europe,-2
Spain,Valencia,Onil,Europe,-2
Spain,Valencia,La Vilavella,Europe,-2
Spain,Valencia,Quart de Poblet,Europe,-2
Spain,Valencia,Les Alqueries,Europe,-2
Spain,Valencia,Almussafes,Europe,-2
Spain,Las Palmas,Mujica,Europe,-2
Spain,Valencia,Alaquàs,Europe,-2
Spain,Valencia,Oliva,Europe,-2
Spain,Valencia,Paiporta,Europe,-2
Spain,Valencia,Paterna,Europe,-2
Spain,Valencia,Buol,Europe,-2
Spain,Valencia,Alcàsser,Europe,-2
Spain,Valencia,Catarroja,Europe,-2
Spain,Valencia,Bugarra,Europe,-2
Spain,Valencia,Figueroles,Europe,-2
Spain,Valencia,Riba-roja de Tria,Europe,-2
Spain,Valencia,Nules,Europe,-2
Spain,Valencia,"Almenara, Castelln",Europe,-2
Spain,Valencia,Benagber,Europe,-2
Spain,Valencia,Gandia,Europe,1
Spain,Valencia,Vilafams,Europe,-2
Spain,Las Palmas,Arucas,Europe,1
Spain,Valencia,Port de Sagunt,Europe,-2
Spain,Valencia,Banyeres de Mariola,Europe,-2
Spain,Valencia,Llíria,Europe,-2
Spain,Valencia,Benisan,Europe,-2
Spain,Valencia,Carlet,Europe,-2
Spain,Valencia,Pedreguer,Europe,-2
Spain,Las Palmas,San Bartolomé de Tirajana,Europe,-2
Spain,Las Palmas,Vecindario,Europe,-2
Spain,Las Palmas,Tabaiba,Europe,-2
Spain,Valencia,Sant Antoni de Benaixeve,Europe,-2
Spain,Valencia,Cheste,Europe,-2
Spain,Valencia,Xbia,Europe,-2
Spain,Valencia,Alberic,Europe,-2
Spain,Valencia,Algemes,Europe,-2
Spain,Valencia,Valncia,Europe,-2
Spain,Valencia,Mislata,Europe,-2
Spain,Valencia,Beniparrell,Europe,-2
Spain,Valencia,Cocentaina,Europe,-2
Spain,Valencia,Almassora,Europe,-2
Spain,Valencia,Alboraya,Europe,-2
Spain,Valencia,Sollana,Europe,-2
Spain,Valencia,la Vall d'Uixó,Europe,-2
Spain,Valencia,Almansa,Europe,-2
Spain,Palma,Palma,,1
Sri Lanka,Sri Lanka,Dehiwala-Mount Lavinia,Asia,-2
Sri Lanka,Sri Lanka,Mirigama,Asia,-2
Sri Lanka,Sri Lanka,Colombo 07,Asia,1
Sri Lanka,Sri Lanka,Pannala,Asia,-2
Sri Lanka,Sri Lanka,Ja-Ela,Asia,-2
Sri Lanka,Sri Lanka,Colombo 06,Asia,1
Sri Lanka,Sri Lanka,Colombo 05,Asia,-2
Sri Lanka,Sri Lanka,Danowita,Asia,-2
Sri Lanka,Sri Lanka,Mawanella,Asia,1
Sri Lanka,Sri Lanka,Boralesgamuwa,Asia,-2
Sri Lanka,Sri Lanka,Moratuwa,Asia,1
Sri Lanka,Sri Lanka,Galle,Asia,1
Sri Lanka,Sri Lanka,Colombo,Asia,1
Sri Lanka,Sri Lanka,Colombo 04,Asia,-2
Sri Lanka,Sri Lanka,Batapola,Asia,-2
Sri Lanka,Sri Lanka,Colombo 08,Asia,-2
Sri Lanka,Sri Lanka,Colombo 03,Asia,-2
Sri Lanka,Sri Lanka,Kiribathgoda,Asia,-2
Sri Lanka,Sri Lanka,Pelawatta,Asia,-2
Sri Lanka,Sri Lanka,Colombo 15,Asia,-2
Sri Lanka,Sri Lanka,Bandarawela,Asia,1
Sri Lanka,Sri Lanka,Ethul Kotte,Asia,-2
Sri Lanka,Sri Lanka,Negombo,Asia,1
Sri Lanka,Sri Lanka,Wirawila,Asia,-2
Sri Lanka,Sri Lanka,Sri Jayawardenepura Kotte,Asia,1
Sri Lanka,Sri Lanka,Nugegoda,Asia,1
Sri Lanka,Sri Lanka,Gampaha,Asia,1
Sri Lanka,Sri Lanka,Kalubowila,Asia,-2
Sri Lanka,Sri Lanka,Kurunegala,Asia,1
Sri Lanka,Sri Lanka,Colombo 01,Asia,-2
Sri Lanka,Sri Lanka,Nawala,Asia,1
Sri Lanka,Sri Lanka,Thalahena,Asia,-2
Sri Lanka,Sri Lanka,Rathmalana,Asia,-2
Sri Lanka,Sri Lanka,Battaramulla,Asia,-2
Sri Lanka,Sri Lanka,Kandy,Asia,1
Sri Lanka,Sri Lanka,Trincomalee,Asia,-2
Sri Lanka,Sri Lanka,Mihintale,Asia,-2
Sri Lanka,Sri Lanka,Unawatuna,Asia,-2
Sri Lanka,Sri Lanka,Ratnapura,Asia,-2
Sri Lanka,Sri Lanka,Colombo 02,Asia,-2
Sri Lanka,Sri Lanka,Kalmunai,Asia,-2
Sri Lanka,Sri Lanka,Divulkumbura,Asia,-2
Sri Lanka,Sri Lanka,Peliyagoda,Asia,-2
Sri Lanka,Sri Lanka,Bandaragama,Asia,-2
Sri Lanka,Sri Lanka,Kadawatha,Asia,1
Sri Lanka,Sri Lanka,Mirihana,Asia,-2
Sri Lanka,Sri Lanka,Ibbaganuwa,Asia,-2
Sri Lanka,Sri Lanka,Colombo 10,Asia,-2
Sri Lanka,Sri Lanka,Pita Kotte,Asia,-2
Sri Lanka,Sri Lanka,Malabe,Asia,1
Sri Lanka,Sri Lanka,Kuliyapitiya,Asia,1
Sri Lanka,Sri Lanka,Panadura,Asia,1
Sri Lanka,Sri Lanka,Kuruwita,Asia,-2
Sri Lanka,Sri Lanka,Badulla,Asia,-2
Sri Lanka,Sri Lanka,Hambantota,Asia,-2
Sri Lanka,Sri Lanka,Kalutara,Asia,1
Sri Lanka,Sri Lanka,???????????,Asia,-2
Sri Lanka,Sri Lanka,Peradeniya,Asia,1
Sri Lanka,Sri Lanka,Matara,Asia,1
Sri Lanka,Sri Lanka,Nuwara Eliya,Asia,-2
Sri Lanka,Sri Lanka,Piliyandala,Asia,1
Sri Lanka,Sri Lanka,Kaduwela,Asia,-2
Sri Lanka,Sri Lanka,Vavuniya,Asia,-2
Sri Lanka,Sri Lanka,Talawatugoda,Asia,-2
Sri Lanka,Sri Lanka,Elpitiya,Asia,-2
Sri Lanka,Sri Lanka,Jaffna,Asia,1
Sri Lanka,Sri Lanka,Dambulla,Asia,-2
Sri Lanka,Sri Lanka,Chilaw,Asia,1
Sri Lanka,Sri Lanka,Colombo 11,Asia,-2
Sri Lanka,Sri Lanka,Maharagama,Asia,1
Sri Lanka,Sri Lanka,Pannipitiya,Asia,1
Sri Lanka,Sri Lanka,Digana,Asia,-2
Sri Lanka,Sri Lanka,Bentota,Asia,-2
Sri Lanka,Sri Lanka TBR,Colombo Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Galle Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Jaffna Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Kandy Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Matara Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Panadura Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Moratuwa Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Nugegoda Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Gampaha Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Kalutara Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Kadawatha Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Maharagama Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Malabe Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Negombo Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Piliyandala Sri Lanka,Asia,-2
Sri Lanka,Sri Lanka TBR,Bandarawela Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Pannipitiya Sri Lanka,Asia,-2
Sri Lanka,Sri Lanka TBR,Chilaw Sri Lanka,Asia,1
Sri Lanka,Sri Lanka TBR,Colombo 06 Sri Lanka,Asia,-2
